customer_id,first_name,last_name,gender,age,dob,email,phone,city,state,country,postal_code,loyalty_tier,total_spend,is_active,marketing_opt_in,created_ts,last_login_ts,record_load_date,source_system
CUST04713,David,Sharma,O,,2025-01-24,user178mail.com,9533927968,Auckland,South,NZ,6021,SILVER,,,N,,2025-02-22 00:00:00,,ECOM
CUST00301,David,Iyer,M,23.0,,user179mail.com,9536487235,Auckland,North,NZ,,,5311.18,N,Y,invalid_ts,,2024-05-27,CRM
CUST03081,Amit,Das,,-3.0,,,9886690195,Christchurch,North,,6021,GOLD,32303.5,,,,,,
CUST02334,David,Sharma,O,-3.0,invalid_date,,12345,Christchurch,South,,1010,PLATINUM,,,,invalid_ts,invalid_ts,2024-02-12,ECOM
CUST05434,Riya,Taylor,F,35.0,2024-04-09,user182mail.com,12345,Wellington,South,AU,,,41816.24,Y,Y,,invalid_ts,2024-01-11,
CUST00128,Sara,Brown,,-3.0,invalid_date,,12345,,,NZ,ABCDE,,24326.31,,Y,,,,ECOM
CUST02670,Neha,Taylor,M,68.0,invalid_date,user184@mail.com,9696231038,,North,AU,1010,,1116.14,,,,invalid_ts,invalid_date,POS
CUST04741,David,Mehta,,,,user185@mail.com,9837720864,,North,,ABCDE,GOLD,25724.94,N,Y,2024-07-26 00:00:00,,,
CUST00680,Priya,Brown,O,,,user186mail.com,12345,Wellington,,AU,1010,SILVER,4508.26,N,N,2024-10-14 00:00:00,2025-09-27 00:00:00,invalid_date,POS
CUST03792,Vikram,Singh,,,2025-09-15,,,Christchurch,North,AU,6021,SILVER,,,,,,,ECOM
CUST04326,Anna,Wilson,M,34.0,invalid_date,user188mail.com,12345,Wellington,South,AU,6021,,,N,N,,invalid_ts,,ECOM
CUST00876,Priya,,M,61.0,invalid_date,,,,North,NZ,ABCDE,,45832.28,,Y,,invalid_ts,,CRM
CUST01637,David,Sharma,,46.0,invalid_date,,9204350551,Christchurch,North,,6021,,21536.41,N,,2024-11-10 00:00:00,invalid_ts,,POS
CUST01588,David,Das,F,,,,9185095970,Wellington,North,,ABCDE,,20689.01,,N,2024-10-07 00:00:00,,2024-03-25,
CUST02619,Riya,Mehta,,70.0,invalid_date,user192@mail.com,12345,Christchurch,South,NZ,ABCDE,GOLD,39883.29,Y,N,2025-11-09 00:00:00,2025-10-25 00:00:00,2024-11-26,POS
CUST02919,,Das,M,,2024-05-08,user193@mail.com,12345,,South,NZ,6021,PLATINUM,,,N,,,,POS
CUST03801,David,Das,F,-3.0,2024-08-08,,12345,Auckland,North,NZ,6021,,,Y,N,,,2024-06-28,ECOM
CUST06917,Vikram,Taylor,M,,2025-04-29,user195@mail.com,12345,Christchurch,North,,6021,PLATINUM,,,N,invalid_ts,2024-04-25 00:00:00,2025-03-21,ECOM
CUST01382,Rahul,Brown,O,,2024-06-24,,12345,Christchurch,North,NZ,,,,N,N,invalid_ts,invalid_ts,invalid_date,POS
CUST04048,Riya,Kumar,,-3.0,invalid_date,user197@mail.com,,,South,NZ,6021,SILVER,49738.36,N,Y,,2025-11-25 00:00:00,,POS
CUST00544,Anna,Sharma,M,-3.0,2025-05-30,user198mail.com,,,North,NZ,ABCDE,PLATINUM,,N,,,invalid_ts,invalid_date,POS
CUST04807,John,Brown,,43.0,,user199mail.com,,,South,NZ,6021,SILVER,12787.31,N,,2025-10-24 00:00:00,,invalid_date,ECOM
CUST01847,Sara,Brown,M,-3.0,2025-08-06,user200@mail.com,12345,Auckland,South,,6021,SILVER,,,,,invalid_ts,,CRM
CUST00256,Priya,Kumar,M,,,user201@mail.com,9999826827,Christchurch,,NZ,1010,PLATINUM,,Y,,2025-10-13 00:00:00,2024-08-28 00:00:00,,CRM
CUST04537,Anna,Singh,O,-3.0,,user202@mail.com,12345,Auckland,South,,1010,,,,,2025-06-12 00:00:00,2025-02-03 00:00:00,,POS
CUST01580,Priya,Brown,M,60.0,2024-07-01,,9344465109,Wellington,,AU,6021,SILVER,37341.22,Y,,2024-12-11 00:00:00,2025-03-16 00:00:00,invalid_date,CRM
CUST01401,Amit,Singh,F,75.0,,user204mail.com,12345,,South,NZ,1010,SILVER,2928.16,,N,,2024-12-31 00:00:00,invalid_date,ECOM
CUST05868,Anna,Wilson,F,21.0,2024-03-09,,9545994047,,North,,6021,SILVER,,Y,N,2024-03-13 00:00:00,,,POS
CUST04945,Rahul,Wilson,F,40.0,invalid_date,user206mail.com,12345,Christchurch,,NZ,,GOLD,28457.96,,Y,,invalid_ts,,
CUST03063,Vikram,Das,,,2024-11-11,,,,South,AU,,GOLD,,Y,,2024-06-11 00:00:00,2025-07-12 00:00:00,2024-09-30,ECOM
CUST00291,Sara,Kumar,F,,,user208@mail.com,,Auckland,North,AU,6021,GOLD,,,,,invalid_ts,2025-09-23,
CUST04666,Sara,Mehta,O,-3.0,2025-06-16,user209@mail.com,9371563176,Christchurch,South,AU,1010,GOLD,18026.69,N,Y,2025-06-13 00:00:00,invalid_ts,2024-12-20,ECOM
CUST02666,John,Mehta,,,2024-02-25,user210mail.com,9135148294,Christchurch,South,,6021,PLATINUM,,N,,invalid_ts,invalid_ts,invalid_date,POS
CUST03169,Priya,Singh,M,46.0,invalid_date,user211mail.com,,,South,,6021,SILVER,20734.76,Y,,2024-09-27 00:00:00,,2024-08-24,ECOM
CUST03264,Anna,Singh,M,57.0,,user212mail.com,12345,,North,,1010,SILVER,,Y,,,2024-10-18 00:00:00,,ECOM
CUST06238,Anna,,,,2024-05-06,user213@mail.com,,Auckland,South,AU,6021,PLATINUM,26451.3,N,N,invalid_ts,2024-05-14 00:00:00,2024-09-29,
CUST01785,Sara,Mehta,,-3.0,,,,Auckland,South,NZ,6021,,7287.17,,N,2025-04-08 00:00:00,,invalid_date,POS
CUST00863,Vikram,Brown,M,33.0,invalid_date,user215@mail.com,12345,Auckland,,AU,,,,N,Y,,invalid_ts,2024-10-16,ECOM
CUST05076,Sara,Brown,,37.0,2025-08-19,user216mail.com,9451965098,Wellington,,AU,ABCDE,,4127.92,,,invalid_ts,2024-12-21 00:00:00,invalid_date,
CUST05909,Anna,,F,-3.0,,user217mail.com,12345,,South,AU,1010,PLATINUM,32642.16,,Y,invalid_ts,invalid_ts,2025-07-01,
CUST00662,Amit,Brown,M,,2024-10-13,,9321162558,Auckland,South,AU,1010,PLATINUM,,,Y,,invalid_ts,,CRM
CUST05484,,,M,-3.0,invalid_date,user219mail.com,12345,,,NZ,1010,GOLD,,Y,Y,,,,POS
CUST00930,Priya,Kumar,O,-3.0,invalid_date,user220@mail.com,9328081679,,,,,SILVER,,,Y,,invalid_ts,2025-04-25,POS
CUST01282,Amit,Wilson,F,,,,9819913704,Wellington,,NZ,,,,N,,invalid_ts,,2024-11-20,CRM
CUST06704,John,Brown,,37.0,,,9630239238,Wellington,,AU,,GOLD,15536.74,,Y,invalid_ts,2024-01-28 00:00:00,2024-04-19,ECOM
CUST06415,David,Iyer,,27.0,invalid_date,user223@mail.com,12345,Christchurch,South,NZ,ABCDE,GOLD,,N,N,2024-04-21 00:00:00,invalid_ts,invalid_date,POS
CUST05984,John,Brown,O,52.0,2025-06-25,,,,North,,1010,SILVER,,Y,N,2025-03-17 00:00:00,2024-02-12 00:00:00,,CRM
CUST06328,Priya,Patel,O,31.0,invalid_date,,9661640562,Wellington,North,NZ,ABCDE,SILVER,23051.42,N,,2024-10-04 00:00:00,2024-02-16 00:00:00,invalid_date,ECOM
CUST01583,Anna,Kumar,O,-3.0,,,9362323577,Christchurch,,,ABCDE,SILVER,,Y,N,,2024-12-17 00:00:00,,CRM
CUST02700,David,Mehta,,,,,,Auckland,South,NZ,,SILVER,49152.1,N,,invalid_ts,2025-11-28 00:00:00,2025-06-15,CRM
CUST06374,David,Das,M,-3.0,invalid_date,,12345,Wellington,North,NZ,,GOLD,32165.39,,Y,invalid_ts,invalid_ts,,POS
CUST05987,David,Sharma,F,,invalid_date,user229mail.com,,Wellington,North,NZ,ABCDE,GOLD,18424.97,,,2025-08-28 00:00:00,,invalid_date,ECOM
CUST02805,Priya,Das,F,31.0,2024-03-08,user230mail.com,9572517633,Wellington,South,,6021,PLATINUM,,Y,,invalid_ts,invalid_ts,2025-05-13,POS
CUST04145,Rahul,Taylor,M,,invalid_date,,9182370692,Wellington,,,,SILVER,,,N,,,invalid_date,ECOM
CUST02170,Priya,Taylor,,-3.0,invalid_date,user232mail.com,9346463749,Christchurch,,NZ,6021,,,N,Y,invalid_ts,2024-06-06 00:00:00,,POS
CUST04766,Vikram,Kumar,O,-3.0,,user233@mail.com,9860363540,Wellington,North,AU,6021,,,Y,N,,invalid_ts,,POS
CUST02983,Neha,,F,48.0,2025-09-09,,9199225174,Auckland,,AU,1010,,,,N,,2024-09-16 00:00:00,,
CUST06577,Riya,Sharma,F,,,user235@mail.com,9712967559,,,AU,,PLATINUM,22729.8,N,,invalid_ts,,,POS
CUST05352,,Taylor,O,72.0,2024-10-25,,9914337691,Wellington,North,AU,1010,,,Y,Y,2024-06-16 00:00:00,2025-01-28 00:00:00,2024-09-20,
CUST05145,Amit,Wilson,F,-3.0,invalid_date,user237@mail.com,12345,Wellington,,,6021,GOLD,,Y,N,invalid_ts,,2025-03-15,
CUST04486,Anna,Wilson,F,-3.0,,user238@mail.com,12345,Auckland,,,ABCDE,SILVER,,Y,,,2025-02-12 00:00:00,2024-11-11,CRM
CUST04936,Riya,Iyer,,-3.0,,user239mail.com,9342054573,Wellington,,,6021,SILVER,,N,N,2024-05-12 00:00:00,,invalid_date,ECOM
CUST02452,Rahul,Wilson,F,,2025-05-18,user240@mail.com,,Wellington,South,AU,1010,,7976.6,Y,,2024-06-02 00:00:00,,invalid_date,CRM
CUST03860,Anna,Mehta,M,69.0,2024-11-30,user241mail.com,,Auckland,North,,ABCDE,SILVER,,N,,2024-12-09 00:00:00,2025-10-07 00:00:00,,ECOM
CUST03541,Amit,Das,,24.0,invalid_date,,12345,Christchurch,,AU,1010,GOLD,,N,N,invalid_ts,invalid_ts,,
CUST05629,Amit,Sharma,,60.0,invalid_date,,12345,Wellington,,NZ,1010,SILVER,,N,N,invalid_ts,invalid_ts,,CRM
CUST02432,Neha,Taylor,M,28.0,invalid_date,user244mail.com,,Wellington,,,,PLATINUM,,Y,,,invalid_ts,invalid_date,ECOM
CUST04794,Anna,,M,,invalid_date,user245mail.com,9996136435,Wellington,North,,1010,PLATINUM,15776.04,,Y,2025-02-07 00:00:00,,invalid_date,CRM
CUST03905,David,Wilson,M,-3.0,2025-02-05,user246mail.com,,Christchurch,North,AU,6021,GOLD,,Y,N,invalid_ts,,invalid_date,CRM
CUST05720,Vikram,Iyer,M,,invalid_date,,9782255606,,South,NZ,1010,PLATINUM,4279.73,,,2024-05-13 00:00:00,invalid_ts,invalid_date,CRM
CUST01626,Rahul,Kumar,M,,invalid_date,,12345,,,NZ,,GOLD,,Y,N,2025-11-06 00:00:00,invalid_ts,invalid_date,
CUST02917,Anna,Kumar,F,34.0,2024-06-06,,,Wellington,North,,1010,,49947.47,,N,2024-09-08 00:00:00,invalid_ts,,POS
CUST02578,Rahul,Brown,O,-3.0,2025-09-05,user250@mail.com,,Christchurch,,NZ,1010,SILVER,21104.86,,N,,invalid_ts,invalid_date,CRM
CUST05178,Neha,Das,,,invalid_date,user251@mail.com,9154192934,Wellington,North,,6021,GOLD,33021.04,,,invalid_ts,2024-02-15 00:00:00,invalid_date,CRM
CUST02805,Riya,Taylor,,,invalid_date,,9165404431,Wellington,South,AU,6021,,,N,Y,,2025-06-16 00:00:00,,ECOM
CUST06792,Rahul,Patel,M,-3.0,,user253mail.com,,Christchurch,,,6021,GOLD,13017.87,N,N,2024-07-26 00:00:00,invalid_ts,invalid_date,ECOM
CUST00721,Vikram,Taylor,M,-3.0,2024-11-15,user254@mail.com,9855216539,Auckland,North,NZ,1010,GOLD,374.1,,N,invalid_ts,,invalid_date,CRM
CUST06133,Vikram,Mehta,M,-3.0,2024-03-29,,,,South,,1010,GOLD,45321.88,N,N,,2025-09-12 00:00:00,2025-03-16,CRM
CUST07000,,Kumar,F,-3.0,invalid_date,,9492721661,Wellington,South,,,SILVER,45592.43,Y,Y,invalid_ts,invalid_ts,invalid_date,POS
CUST05381,Rahul,Das,,,2024-05-21,,12345,Wellington,North,AU,6021,SILVER,25413.98,Y,Y,invalid_ts,2024-12-09 00:00:00,,CRM
CUST01040,John,Kumar,O,-3.0,invalid_date,,12345,Wellington,South,NZ,,PLATINUM,1655.28,N,Y,invalid_ts,,invalid_date,ECOM
CUST03498,David,Singh,F,35.0,,user259@mail.com,12345,,North,,1010,GOLD,19277.91,N,,,invalid_ts,2025-07-08,ECOM
CUST00073,Priya,Kumar,,,2025-06-28,,,Wellington,,AU,1010,,24950.07,Y,N,2024-04-27 00:00:00,,,
CUST02211,,Iyer,M,-3.0,2025-06-28,user261@mail.com,,Christchurch,North,NZ,6021,,,Y,,2025-07-21 00:00:00,2025-01-20 00:00:00,,POS
CUST06559,,Brown,M,-3.0,,user262@mail.com,12345,Auckland,South,,ABCDE,,17471.04,N,,2025-05-31 00:00:00,invalid_ts,invalid_date,POS
CUST04943,Riya,Mehta,M,,,user263mail.com,,Christchurch,,,6021,PLATINUM,2170.93,,,2025-08-03 00:00:00,invalid_ts,,ECOM
CUST02508,Anna,Patel,,-3.0,2024-07-05,,9454376852,Auckland,,,,GOLD,14445.66,N,Y,invalid_ts,invalid_ts,2024-11-29,ECOM
CUST01972,John,Das,F,-3.0,invalid_date,,,,,NZ,ABCDE,,27537.22,Y,Y,2024-08-17 00:00:00,invalid_ts,invalid_date,POS
CUST02658,Priya,Patel,F,,2024-03-08,user266@mail.com,9790279923,Wellington,,,6021,PLATINUM,11481.53,Y,Y,,invalid_ts,2024-09-27,ECOM
CUST01511,Riya,Mehta,F,66.0,invalid_date,user267@mail.com,12345,Christchurch,,NZ,ABCDE,,,,Y,invalid_ts,invalid_ts,2024-06-10,ECOM
CUST06657,Rahul,Brown,F,40.0,2024-12-03,,9174566420,Auckland,,NZ,ABCDE,SILVER,,,N,2025-07-25 00:00:00,2025-07-28 00:00:00,2024-02-04,POS
CUST03855,,Das,F,-3.0,2024-01-18,,,Wellington,South,AU,6021,PLATINUM,31504.69,,,,2024-10-26 00:00:00,invalid_date,ECOM
CUST06719,David,Sharma,M,-3.0,invalid_date,,12345,,,,1010,GOLD,,N,Y,invalid_ts,2024-03-24 00:00:00,invalid_date,CRM
CUST01170,Neha,Mehta,O,-3.0,2024-07-20,,,Wellington,,AU,,,7465.05,N,N,invalid_ts,2024-06-29 00:00:00,invalid_date,POS
CUST04344,Amit,Brown,O,70.0,2025-08-20,user272@mail.com,12345,Auckland,North,,,GOLD,,,N,,,2025-08-25,CRM
CUST04279,,Das,,,2024-09-01,user273@mail.com,12345,,,NZ,6021,PLATINUM,,Y,,invalid_ts,,invalid_date,POS
CUST00206,Sara,,O,,invalid_date,user274@mail.com,12345,Christchurch,South,,,GOLD,,N,Y,2024-08-30 00:00:00,,,CRM
CUST04794,Neha,Singh,M,73.0,,user275mail.com,9414607468,Wellington,South,NZ,6021,,,Y,Y,,invalid_ts,,CRM
CUST02319,Sara,Taylor,F,-3.0,2025-03-21,,12345,Auckland,North,NZ,1010,SILVER,,Y,,,2025-05-20 00:00:00,,
CUST01129,Sara,Sharma,O,62.0,2024-07-30,,,,,NZ,1010,,27348.47,N,Y,invalid_ts,2025-09-29 00:00:00,,ECOM
CUST03110,Sara,,O,-3.0,invalid_date,user278mail.com,,Wellington,South,AU,1010,GOLD,8892.91,N,,2025-07-07 00:00:00,2024-03-08 00:00:00,,POS
CUST00086,Rahul,Kumar,,69.0,invalid_date,user279mail.com,12345,Christchurch,North,,ABCDE,GOLD,19236.58,Y,,,invalid_ts,invalid_date,
CUST04423,Vikram,Patel,M,,invalid_date,,9265586572,Auckland,,,1010,PLATINUM,,Y,N,2024-03-09 00:00:00,,,POS
CUST05457,,Taylor,O,-3.0,invalid_date,user281@mail.com,,Auckland,South,,1010,,23176.82,Y,Y,invalid_ts,2025-01-10 00:00:00,2025-07-28,CRM
CUST06781,Priya,Singh,,-3.0,2024-04-19,user282@mail.com,12345,Wellington,South,,,GOLD,,Y,N,invalid_ts,2024-01-21 00:00:00,2024-05-19,
CUST01358,Neha,Iyer,F,,2025-06-21,user283mail.com,9660476474,Auckland,South,,ABCDE,SILVER,43151.39,Y,N,,invalid_ts,2025-04-27,POS
CUST06280,Amit,Mehta,M,53.0,invalid_date,user284@mail.com,,Auckland,,AU,ABCDE,GOLD,25110.23,,Y,,,2025-01-08,ECOM
CUST02085,Vikram,Mehta,F,,2024-08-22,user285mail.com,12345,Wellington,,AU,6021,PLATINUM,,Y,Y,,invalid_ts,invalid_date,CRM
CUST03073,Anna,Patel,O,,2025-08-06,user286@mail.com,,Wellington,South,NZ,,,,,N,2025-07-26 00:00:00,,,ECOM
CUST03403,John,Kumar,M,47.0,,user287mail.com,,Wellington,North,AU,1010,PLATINUM,,,Y,2025-06-13 00:00:00,,invalid_date,POS
CUST02980,Priya,Brown,M,,invalid_date,,12345,Wellington,North,NZ,,PLATINUM,37861.98,N,N,,,invalid_date,CRM
CUST02493,Sara,Patel,,64.0,2024-03-02,user289@mail.com,12345,Christchurch,,AU,6021,,31619.31,,Y,2024-05-21 00:00:00,2024-11-27 00:00:00,,
CUST03800,Priya,Sharma,,-3.0,invalid_date,,12345,,,,1010,SILVER,,,,2024-04-01 00:00:00,,invalid_date,CRM
CUST00550,Amit,Iyer,,-3.0,2024-03-23,user291@mail.com,12345,Wellington,North,,ABCDE,,31428.95,Y,,2025-02-26 00:00:00,,,
CUST03099,Neha,Mehta,O,,invalid_date,,12345,,North,,1010,,4696.89,,Y,2024-05-22 00:00:00,,,POS
CUST03633,Rahul,Singh,O,-3.0,2024-04-19,user293mail.com,12345,,North,AU,,PLATINUM,13028.95,,Y,invalid_ts,,invalid_date,ECOM
CUST06899,Vikram,Wilson,F,38.0,invalid_date,,9737437379,Auckland,South,NZ,1010,,43707.93,Y,Y,2024-05-01 00:00:00,2024-08-08 00:00:00,2024-06-14,
CUST00836,Rahul,Das,F,-3.0,invalid_date,,9461547472,,,AU,,SILVER,16049.52,Y,Y,,,invalid_date,CRM
CUST02689,Vikram,Brown,,66.0,,user296@mail.com,,Wellington,South,NZ,ABCDE,PLATINUM,29210.69,Y,N,invalid_ts,invalid_ts,,
CUST03707,Riya,Mehta,M,,,user297@mail.com,12345,Auckland,,,6021,,34095.38,N,,invalid_ts,2024-10-02 00:00:00,,
CUST03906,,Sharma,O,29.0,2024-03-12,user298@mail.com,9343800413,Auckland,,NZ,1010,,,N,Y,,invalid_ts,invalid_date,POS
CUST05558,Sara,Kumar,F,-3.0,2025-07-30,,9189682835,,South,NZ,6021,GOLD,10022.84,,Y,,2025-04-16 00:00:00,2025-02-27,ECOM
CUST03001,John,Iyer,F,25.0,2024-02-02,user300@mail.com,,,,,6021,SILVER,,Y,,,invalid_ts,,CRM
CUST03096,Sara,Iyer,M,73.0,invalid_date,,9688744891,Wellington,,,1010,GOLD,22122.11,Y,N,invalid_ts,2025-02-18 00:00:00,invalid_date,
CUST05682,Sara,Taylor,F,-3.0,,user302mail.com,,,South,NZ,6021,SILVER,,Y,,2024-03-16 00:00:00,,2025-02-12,CRM
CUST05066,Amit,Singh,O,-3.0,invalid_date,,,,South,NZ,6021,GOLD,17468.76,N,N,invalid_ts,,2025-05-12,CRM
CUST04605,Riya,Mehta,,-3.0,invalid_date,user304@mail.com,9821101566,Auckland,North,NZ,1010,,21369.64,N,Y,,2025-07-20 00:00:00,2025-01-05,CRM
CUST03989,Rahul,Wilson,M,27.0,invalid_date,,9791247674,Christchurch,North,,ABCDE,PLATINUM,,,N,invalid_ts,2024-01-02 00:00:00,,ECOM
CUST02533,,Singh,,-3.0,invalid_date,,9324159341,Auckland,South,AU,1010,,,,N,,,2024-04-15,ECOM
CUST02606,Amit,Das,O,26.0,invalid_date,user307mail.com,,Auckland,,NZ,6021,,,N,,2025-04-19 00:00:00,,2024-01-11,CRM
CUST05474,Neha,Iyer,M,69.0,,,,Wellington,North,NZ,6021,,9265.96,Y,,2024-04-02 00:00:00,invalid_ts,,ECOM
CUST04688,Sara,Wilson,F,,invalid_date,user309mail.com,9224901516,Auckland,South,AU,6021,GOLD,40580.28,N,Y,invalid_ts,,,POS
CUST05197,Riya,,O,69.0,invalid_date,,12345,Auckland,,,6021,PLATINUM,10254.14,Y,,2025-11-12 00:00:00,2024-07-09 00:00:00,invalid_date,ECOM
CUST00685,Sara,Iyer,O,28.0,,,9731282342,Wellington,North,,ABCDE,,37596.18,N,Y,,invalid_ts,,CRM
CUST06791,David,Taylor,F,,invalid_date,user312@mail.com,12345,,North,AU,ABCDE,SILVER,,Y,N,,,2024-01-05,POS
CUST04720,Rahul,Brown,M,-3.0,2024-07-29,user313mail.com,9842624252,Auckland,,NZ,1010,SILVER,,Y,,2025-11-18 00:00:00,,invalid_date,ECOM
CUST01471,John,Patel,M,-3.0,invalid_date,,12345,Auckland,,AU,ABCDE,PLATINUM,10987.06,Y,N,invalid_ts,2025-04-03 00:00:00,,ECOM
CUST00133,,Kumar,,,invalid_date,,9477352122,Auckland,South,,6021,PLATINUM,12983.49,Y,N,2025-01-08 00:00:00,2024-04-10 00:00:00,,POS
CUST01641,Neha,Singh,,-3.0,invalid_date,user316mail.com,12345,Christchurch,South,AU,,GOLD,26247.38,,N,invalid_ts,,2024-09-18,
CUST02137,John,Mehta,O,,,user317mail.com,,Wellington,North,,ABCDE,SILVER,25472.05,Y,N,2025-08-16 00:00:00,,invalid_date,POS
CUST06234,,Sharma,F,-3.0,2024-01-17,,12345,Christchurch,South,,ABCDE,SILVER,15557.99,Y,,2024-02-02 00:00:00,,2024-05-12,
CUST03960,Rahul,Kumar,O,-3.0,2024-01-20,user319mail.com,,Christchurch,,NZ,ABCDE,SILVER,,,N,invalid_ts,invalid_ts,invalid_date,ECOM
CUST03012,David,Mehta,M,,2025-02-26,,12345,,South,NZ,1010,GOLD,,,,invalid_ts,2024-03-10 00:00:00,2024-01-24,CRM
CUST03113,Anna,Iyer,M,,2024-07-25,user321mail.com,,Wellington,South,,,,,,N,2025-11-04 00:00:00,2024-02-16 00:00:00,,CRM
CUST01190,Rahul,Sharma,M,,2025-07-26,user322mail.com,,Wellington,,NZ,6021,GOLD,,,N,invalid_ts,2024-07-03 00:00:00,,CRM
CUST03270,David,,M,,invalid_date,,,Auckland,South,AU,ABCDE,,,Y,N,invalid_ts,invalid_ts,invalid_date,CRM
CUST05944,Riya,Brown,M,-3.0,invalid_date,,12345,Auckland,South,AU,,GOLD,,,N,invalid_ts,invalid_ts,2025-08-11,
CUST03709,Anna,,,-3.0,2025-05-05,,12345,Auckland,South,NZ,6021,SILVER,,N,N,invalid_ts,2025-04-21 00:00:00,invalid_date,CRM
CUST02065,Neha,,,-3.0,invalid_date,,9551320748,Christchurch,South,AU,1010,SILVER,42197.44,,,,,,
CUST03222,Riya,Wilson,F,-3.0,invalid_date,user327mail.com,,,North,,,GOLD,40167.97,N,N,2025-02-26 00:00:00,,invalid_date,ECOM
CUST03394,Rahul,Singh,M,-3.0,invalid_date,user328@mail.com,12345,Auckland,,,1010,,,N,Y,invalid_ts,,2024-11-05,
CUST02612,Neha,Singh,O,70.0,,user329mail.com,12345,Christchurch,North,AU,1010,,,Y,Y,2025-01-21 00:00:00,invalid_ts,invalid_date,
CUST03038,John,Singh,F,-3.0,,user330mail.com,,Wellington,North,NZ,,PLATINUM,22339.96,Y,Y,2025-09-23 00:00:00,invalid_ts,2024-12-31,POS
CUST01076,John,Das,,,2024-04-05,,12345,Auckland,South,AU,ABCDE,,16875.4,,,invalid_ts,invalid_ts,invalid_date,ECOM
CUST03303,Rahul,Mehta,,-3.0,,user332@mail.com,,Christchurch,South,NZ,ABCDE,,12877.31,Y,,invalid_ts,invalid_ts,2025-09-03,CRM
CUST00027,John,Patel,,-3.0,invalid_date,,,,,,6021,,,N,N,invalid_ts,2024-11-18 00:00:00,invalid_date,ECOM
CUST05635,Riya,Das,M,-3.0,2025-08-21,user334mail.com,12345,Christchurch,North,NZ,1010,GOLD,11988.69,,Y,invalid_ts,2024-04-19 00:00:00,invalid_date,
CUST01681,Amit,Patel,M,-3.0,2024-03-30,user335@mail.com,,Christchurch,North,,1010,,,Y,N,2025-11-28 00:00:00,invalid_ts,invalid_date,CRM
CUST00586,John,Mehta,O,,2024-10-01,user336mail.com,,,,AU,ABCDE,,20514.17,Y,,invalid_ts,,,CRM
CUST04710,,Brown,,-3.0,,user337mail.com,9801104342,Wellington,South,,,GOLD,43584.02,,Y,invalid_ts,invalid_ts,invalid_date,CRM
CUST01244,Priya,Das,F,,2024-10-09,user338mail.com,9832938683,,South,,,GOLD,11254.82,,N,invalid_ts,2025-09-29 00:00:00,invalid_date,POS
CUST04084,Riya,Singh,M,74.0,2024-12-24,user339@mail.com,12345,,North,NZ,ABCDE,PLATINUM,29605.35,N,N,2024-08-10 00:00:00,2024-07-01 00:00:00,2025-02-01,
CUST02524,Neha,Patel,M,27.0,,user340@mail.com,,Christchurch,,,6021,SILVER,37832.7,,Y,2024-05-15 00:00:00,,invalid_date,
CUST00956,,Mehta,M,-3.0,2025-09-29,user341mail.com,9930765425,Auckland,South,NZ,6021,GOLD,2842.13,,,invalid_ts,invalid_ts,,CRM
CUST03550,John,Mehta,F,-3.0,2024-03-02,,,Auckland,North,NZ,6021,,1346.89,N,Y,,2025-09-16 00:00:00,invalid_date,ECOM
CUST03213,John,Iyer,O,64.0,invalid_date,,,,South,NZ,1010,PLATINUM,,,Y,invalid_ts,2025-07-16 00:00:00,2025-11-02,CRM
CUST00184,Priya,Mehta,F,-3.0,,user344@mail.com,9130682501,Christchurch,,,ABCDE,GOLD,5893.31,Y,,,2025-07-20 00:00:00,,
CUST05018,,Iyer,F,56.0,,,12345,,North,,1010,PLATINUM,37971.93,Y,,invalid_ts,2024-03-19 00:00:00,2025-08-04,
CUST05341,Vikram,Wilson,,-3.0,2024-05-08,,,Auckland,North,NZ,,PLATINUM,,N,,,2024-01-19 00:00:00,,
CUST03673,David,Brown,F,-3.0,invalid_date,user347@mail.com,12345,,North,AU,6021,PLATINUM,15873.8,,,2024-08-26 00:00:00,invalid_ts,2024-10-11,
CUST06142,Rahul,Taylor,F,57.0,2024-07-07,,12345,Christchurch,North,NZ,,,,Y,,invalid_ts,2025-11-03 00:00:00,2025-08-29,CRM
CUST03366,,Singh,,32.0,invalid_date,user349mail.com,9458617316,Auckland,North,NZ,,,39036.58,,Y,invalid_ts,,,POS
CUST04356,Amit,Singh,M,-3.0,invalid_date,user350@mail.com,12345,Wellington,North,NZ,1010,SILVER,22795.58,,,invalid_ts,2025-07-05 00:00:00,2024-10-17,
CUST02991,Riya,Sharma,M,,2025-05-12,user351mail.com,,Christchurch,South,NZ,1010,PLATINUM,25964.67,Y,,2024-02-04 00:00:00,2024-06-22 00:00:00,invalid_date,CRM
CUST03063,,Iyer,M,-3.0,2024-09-01,user352mail.com,,,North,AU,,SILVER,12828.39,,,invalid_ts,2024-08-25 00:00:00,,ECOM
CUST00053,Priya,Wilson,M,,2024-07-17,,,Wellington,South,,6021,,,N,,invalid_ts,2024-04-29 00:00:00,invalid_date,ECOM
CUST05682,Vikram,Sharma,O,50.0,2025-03-19,,,Auckland,South,,ABCDE,,,N,,,2024-03-17 00:00:00,,CRM
CUST05369,Anna,Wilson,F,25.0,invalid_date,user355mail.com,12345,Christchurch,North,NZ,,PLATINUM,,Y,,,invalid_ts,,CRM
CUST01612,John,Wilson,F,-3.0,,,9410251313,Auckland,North,NZ,,GOLD,,,N,2025-10-26 00:00:00,invalid_ts,,CRM
